name,birthcity,countryName,birthyear,gender,occupation,industry,domain,TotalPageViews,StdDevPageViews,PageViewsEnglish,AverageViews
Frédéric Joliot-Curie,Paris,FRANCE,1900,Male,PHYSICIST,NATURAL SCIENCES,SCIENCE & TECHNOLOGY,915391,4434.905234,194916,19070.64583
Roger Guerreiro,São Paulo,Brazil,1982,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,914476,14599.37077,242540,32659.85714
Michail Aleksandrovich Sholokhov,Vyoshenskaya,Russia,1905,Male,WRITER,LANGUAGE,HUMANITIES,913938,4005.571726,144033,12693.58333
George Papadopoulos,Elaichori,Greece,1919,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,912375,5556.331286,272424,30412.5
Robert Solow,New York,UNITED STATES,1924,Male,ECONOMIST,SOCIAL SCIENCES,SCIENCE & TECHNOLOGY,911492,3463.24875,416810,25319.22222
Robin Cook,Bellshill,UNITED KINGDOM,1946,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,910606,3256.786097,762760,33726.14815
Julia Görges,Bad Oldesloe,Germany,1988,Female,TENNIS PLAYER,INDIVIDUAL SPORTS,SPORTS,910564,17780.05952,418332,35021.69231
Peter II of Yugoslavia,Belgrade,SERBIA,1923,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,910468,5134.499739,443912,28452.125
Ahmed Hossam,Cairo,EGYPT,1983,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,908950,5250.363934,61287,31343.10345
Kim Young-sam,Geoje,South Korea,1927,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,907966,5856.105298,189894,17803.2549
David O. Selznick,Pittsburgh,UNITED STATES,1902,Male,PRODUCER,BUSINESS,BUSINESS & LAW,907835,3969.346599,594223,33623.51852
Andrey Vlasov, Lomakino,Russia,1900,Male,MILITARY PERSONNEL,MILITARY,INSTITUTIONS,906783,2187.941923,306865,28336.96875
Pablo Hernández Domínguez,Castellón de la Plana,SPAIN,1985,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,906523,9255.992036,499197,34866.26923
Atom Egoyan,Cairo,EGYPT,1960,Male,FILM DIRECTOR,FILM AND THEATRE,ARTS,906222,3819.366431,515628,34854.69231
Carlos Sainz,Madrid,Spain,1962,Male,RACECAR DRIVER,INDIVIDUAL SPORTS,SPORTS,906127,6823.514077,237393,30204.23333
Matthew Upson,Hartismere Hundred,UNITED KINGDOM,1979,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,905155,6571.90009,648661,25143.19444
Hakan Yakin,Basel,SWITZERLAND,1977,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,904702,12241.35582,331024,26608.88235
Sani Abacha,Kano,Nigeria,1943,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,904368,3154.164117,678304,27405.09091
Gelson Fernandes,Praia,CAPE VERDE,1986,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,901993,7226.685778,434563,32214.03571
Javier Aguirre,Mexico City,MEXICO,1958,Male,COACH,TEAM SPORTS,SPORTS,901400,7531.959749,383851,34669.23077
Thomas Häßler,Berlin,Germany,1966,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,901153,4130.500499,197733,31074.24138
Harry Markowitz,Chicago,UNITED STATES,1927,Male,ECONOMIST,SOCIAL SCIENCES,SCIENCE & TECHNOLOGY,900089,2825.689751,553191,30002.96667
Nadia Petrova,Moscow,Russia,1982,Female,TENNIS PLAYER,INDIVIDUAL SPORTS,SPORTS,899937,7173.845739,519691,23075.30769
Masatoshi Koshiba,Toyohashi,JAPAN,1926,Male,PHYSICIST,NATURAL SCIENCES,SCIENCE & TECHNOLOGY,899884,4973.19151,169799,22497.1
Viktor Tsoi,Saint Petersburg,Russia,1962,Male,SINGER,MUSIC,ARTS,899121,4724.542741,426076,23054.38462
Saad Hariri,Riyadh,SAUDI ARABIA,1970,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,898315,8015.45858,421199,30976.37931
Fuad II of Egypt,Cairo,Egypt,1952,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,898146,8318.758524,429593,34544.07692
Marin ?ili?,Medjugorje,BOSNIA AND HERZEGOVINA,1988,Male,TENNIS PLAYER,INDIVIDUAL SPORTS,SPORTS,897741,11745.39163,500728,29924.7
Vladimir Ashkenazy,Nizhny Novgorod,Russia,1937,Male,MUSICIAN,MUSIC,ARTS,895971,1465.788558,436652,33184.11111
Robert Wise,Winchester,UNITED STATES,1914,Male,FILM DIRECTOR,FILM AND THEATRE,ARTS,895850,2525.725085,455699,28898.3871
Anousheh Ansari,Mashhad,Iran,1966,Female,ENGINEER,ENGINEERING,SCIENCE & TECHNOLOGY,894871,2465.861684,533137,31959.67857
Jairzinho,Rio de Janeiro,BRAZIL,1944,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,894854,4002.030332,334110,27964.1875
Félix Houphouët-Boigny,Yamoussoukro,Ivory Coast,1905,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,894779,7405.48096,314740,24854.97222
Guillermo Coria,Rufino,Argentina,1982,Male,TENNIS PLAYER,INDIVIDUAL SPORTS,SPORTS,894182,5325.051019,314795,28844.58065
Ricardo Pereira,Montijo,Portugal,1976,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,893784,6987.574315,425090,30820.13793
John Atta-Mills,Tarkwa,Ghana,1944,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,893520,27216.71025,638456,18235.10204
Valter Birsa,Šempeter pri Gorici,Slovenia,1986,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,893293,21340.23404,314685,30803.2069
Poul Anderson,Bristol,United States,1926,Male,WRITER,LANGUAGE,HUMANITIES,891283,2221.084847,516186,27852.59375
César Pelli,San Miguel de Tucumán ,Argentina,1926,Male,ARCHITECT,DESIGN,ARTS,889399,3674.374363,361748,32940.7037
Mariza,Maputo,MOZAMBIQUE,1973,Female,SINGER,MUSIC,ARTS,889033,2596.329261,344275,32927.14815
Pascal Chimbonda,Les Abymes,France,1979,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,888630,3949.42059,506840,30642.41379
Fritz Walter,Kaiserslautern,GERMANY,1920,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,887536,6468.691332,144618,26104
Stéphane Grappelli,Paris,FRANCE,1908,Male,MUSICIAN,MUSIC,ARTS,887447,2251.774986,428338,26892.33333
Hashim Thaci,Skenderaj,SERBIA,1968,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,886990,8506.199627,333772,19710.88889
Rebecca Soni,Freehold Borough,United States,1987,Female,SWIMMER,INDIVIDUAL SPORTS,SPORTS,886815,45561.31394,684111,32845
Savo Miloševi?,Bijeljina,Bosnia and Herzegovina,1973,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,886532,4663.587186,416736,27704.125
Tommy Robredo,Hostalric,SPAIN,1982,Male,TENNIS PLAYER,INDIVIDUAL SPORTS,SPORTS,885713,12826.78925,405340,27678.53125
Kenneth Arrow,New York,UNITED STATES,1921,Male,ECONOMIST,SOCIAL SCIENCES,SCIENCE & TECHNOLOGY,884504,2154.692278,464012,22679.58974
Jaber Al-Ahmad Al-Jaber Al-Sabah,Kuwait City,KUWAIT,1926,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,882285,4218.183833,301795,33934.03846
Arnaldur Indriðason,Reykjavik,ICELAND,1961,Male,WRITER,LANGUAGE,HUMANITIES,881391,4976.732708,247936,32644.11111
Karel Appel,Amsterdam,Netherlands,1921,Male,ARTIST,FINE ARTS,ARTS,881115,4401.929193,202763,27534.84375
J. L. Austin,Lancaster,UNITED KINGDOM,1911,Male,PHILOSOPHER,PHILOSOPHY,HUMANITIES,880904,3492.953467,412390,29363.46667
Yasuhiro Yamashita,Kumamoto,Japan,1957,Male,WRESTLER,INDIVIDUAL SPORTS,SPORTS,880323,8247.698777,106059,29344.1
Michel Sulaiman,Amsheet,Lebanon,1948,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,879486,5255.944473,392742,24430.16667
Maciej ?urawski,Pozna?,Poland,1976,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,877601,5456.689094,212080,33753.88462
Booker Huffman,Houston,UNITED STATES,1965,Male,WRESTLER,INDIVIDUAL SPORTS,SPORTS,877148,5485.233109,4353,32486.96296
Antonio Tabucchi,Pisa,ITALY,1943,Male,WRITER,LANGUAGE,HUMANITIES,876225,16776.43653,109468,24339.58333
Harrison Schmitt,Santa Rita,UNITED STATES,1935,Male,ASTRONAUT,EXPLORERS,EXPLORATION,875315,6527.825471,559522,30183.27586
Klaus Mann,Munich,Germany,1906,Male,WRITER,LANGUAGE,HUMANITIES,875011,3253.85927,132406,28226.16129
Jaroslav Seifert,Žižkov,Czech Republic,1901,Male,WRITER,LANGUAGE,HUMANITIES,874516,3684.872114,92756,16500.30189
Geoff Hurst,Ashton-under-Lyne,UNITED KINGDOM,1941,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,873554,3983.16299,567588,29118.46667
Carl Bildt,Halmstad,SWEDEN,1949,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,873310,4264.016604,305820,25685.58824
Eric R. Kandel,Vienna,AUSTRIA,1929,Male,PHYSICIAN,MEDICINE,SCIENCE & TECHNOLOGY,873095,5367.56626,464217,32336.85185
Fidel V. Ramos,Lingayen,Philippines,1928,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,870346,5579.823079,851448,24867.02857
Werner Faymann,Vienna,AUSTRIA,1960,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,868762,5293.410635,171525,21189.31707
Mickaël Landreau,Machecoul,FRANCE,1979,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,868557,7041.082805,258886,33406.03846
João Baptista de Oliveira Figueiredo,Rio de Janeiro,BRAZIL,1918,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,867352,6865.941086,67704,28911.73333
Carolina Klüft,Sandhult,Sweden,1983,Female,ATHLETE,INDIVIDUAL SPORTS,SPORTS,866301,12003.74646,259047,28876.7
Emina Jahovi?,Novi Pazar,Serbia,1982,Female,SINGER,MUSIC,ARTS,865495,9196.418482,300419,24728.42857
Édouard Balladur,?zmir,TURKEY,1929,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,865477,5192.641366,115920,29844.03448
Eugene Wigner,Budapest,HUNGARY,1902,Male,PHYSICIST,NATURAL SCIENCES,SCIENCE & TECHNOLOGY,865047,2855.19616,371313,19223.26667
Jussi Jääskeläinen,Mikkeli,FINLAND,1975,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,864268,5679.910637,543566,29802.34483
Richie de Laet,Antwerp,BELGIUM,1988,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,863939,8625.084068,598236,33228.42308
Ken Anderson,Wisconsin Rapids,United States,1976,Male,WRESTLER,INDIVIDUAL SPORTS,SPORTS,863694,11056.97239,210927,33219
Samak Sundaravej,Bangkok,THAILAND,1935,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,863457,11793.1817,238309,27853.45161
Michael D. Higgins,Limerick,IRELAND,1941,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,863209,22294.16534,641226,18366.14894
Brad Guzan,Chicago,UNITED STATES,1984,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,863142,6279.095239,685616,33197.76923
Dietrich Fischer-Dieskau,Berlin,Germany,1925,Male,SINGER,MUSIC,ARTS,862165,19397.55231,310231,29729.82759
Moncef Marzouki,Grombalia,TUNISIA,1945,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,861991,20768.78683,185797,29723.82759
Vítor Baía,São Pedro da Afurada,Portugal,1969,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,861797,4252.844759,285474,30778.46429
Sergio Pérez,Guadalajara,MEXICO,1990,Male,RACECAR DRIVER,INDIVIDUAL SPORTS,SPORTS,860755,14875.46842,485716,27766.29032
Dennis Tito,New York,UNITED STATES,1940,Male,BUSINESSPERSON,BUSINESS,BUSINESS & LAW,859968,9299.675695,472805,28665.6
Fernando Arrabal,Melilla,SPAIN,1932,Male,WRITER,LANGUAGE,HUMANITIES,858921,3528.05311,156704,30675.75
Nicolás Almagro,Murcia,SPAIN,1985,Male,TENNIS PLAYER,INDIVIDUAL SPORTS,SPORTS,856478,11776.78855,371524,28549.26667
Emílio Garrastazu Médici,Bagé,Brazil,1905,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,856008,5983.708147,70159,32923.38462
Rodrigo Taddei,São Paulo,Brazil,1980,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,855712,3423.323659,266692,31693.03704
Ricardo Lagos,Santiago,CHILE,1938,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,852103,3074.064846,183541,25821.30303
Venki Ramakrishnan,Chidambaram,India,1952,Male,CHEMIST,NATURAL SCIENCES,SCIENCE & TECHNOLOGY,851978,16817.15871,644028,20285.19048
Rafael Moneo,Tudela,SPAIN,1937,Male,ARCHITECT,DESIGN,ARTS,850705,3185.122129,217751,32719.42308
Nigel Reo-Coker,Croydon,UNITED KINGDOM,1984,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,850688,5079.612886,601543,29334.06897
Amr Moussa,Cairo,EGYPT,1936,Male,DIPLOMAT,GOVERNMENT,INSTITUTIONS,849820,17982.61892,329976,31474.81481
Pál Schmitt,Budapest,HUNGARY,1942,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,849720,25216.48202,249895,20231.42857
Pat Cash,Melbourne,AUSTRALIA,1965,Male,TENNIS PLAYER,INDIVIDUAL SPORTS,SPORTS,848656,8343.412595,537335,32640.61538
Dado Pršo,Zadar,CROATIA,1974,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,848644,3792.668568,339418,31431.25926
Ivan Perisic,Split,CROATIA,1989,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,848162,13121.31882,387022,30291.5
Huell Howser,Gallatin,United States,1945,Male,PRESENTER,MEDIA PERSONALITY,PUBLIC FIGURE,848139,40942.31618,815397,21203.475
Ólafur Ragnar Grímsson,Ísafjörður,ICELAND,1943,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,847813,3595.331137,356835,16956.26
Ladislao Kubala,Budapest,HUNGARY,1927,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,846889,6922.075454,191914,31366.25926
Hanna Schygulla,Chorzów,POLAND,1943,Female,ACTOR,FILM AND THEATRE,ARTS,845994,6427.16578,228899,32538.23077
Guido van Rossum,Netherlands,Netherlands,1956,Male,COMPUTER SCIENTIST,COMPUTER SCIENCE,SCIENCE & TECHNOLOGY,845671,5352.32122,544360,28189.03333
Burhanuddin Rabbani,Fayzabad,AFGHANISTAN,1940,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,845539,14149.20238,466150,20622.90244
Mario Botta,Mendrisio,SWITZERLAND,1943,Male,ARCHITECT,DESIGN,ARTS,845224,2637.089674,186844,31304.59259
René Préval,Cap-Haïtien,HAITI,1943,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,845203,22030.10325,460669,27264.6129
Miguel Ángel Nadal,Manacor,SPAIN,1966,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,845003,6601.603996,357436,31296.40741
Hedwiges Maduro,Almere,NETHERLANDS,1985,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,844431,3485.966166,344574,32478.11538
Jesper Grønkjær,Nuuk,GREENLAND,1977,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,843939,5854.646926,378370,31257
Aleksei Grigorievich Stakhanov,Oryol,Russia,1906,Male,SOCIAL ACTIVIST,ACTIVISM,PUBLIC FIGURE,843907,4270.044832,192853,29100.24138
Lucas Papademos,Athens,Greece,1947,Male,ECONOMIST,SOCIAL SCIENCES,SCIENCE & TECHNOLOGY,843365,47250.1129,330619,16867.3
Alan Hutton,Glasgow,UNITED KINGDOM,1984,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,842752,5090.349782,608398,31213.03704
Michael York,Fulmer,UNITED KINGDOM,1942,Male,ACTOR,FILM AND THEATRE,ARTS,841469,2898.167061,84425,31165.51852
Feliciano López,Province of Toledo,SPAIN,1981,Male,TENNIS PLAYER,INDIVIDUAL SPORTS,SPORTS,841289,11376.64691,374237,28042.96667
Bilawal Bhutto Zardari,Karachi,PAKISTAN,1988,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,841239,10261.64379,694625,28041.3
Enda Kenny,Castlebar,Ireland,1951,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,840828,12271.04781,603504,21559.69231
Alessandro Faiolhe Amantino Mancini,Ipatinga,BRAZIL,1980,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,840533,6798.108684,31827,31130.85185
Franz Müntefering,Arnsberg,Germany,1940,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,839705,7245.314543,74509,28955.34483
Colleen McCullough,Wellington,AUSTRALIA,1937,Female,WRITER,LANGUAGE,HUMANITIES,839309,2240.7531,461842,31085.51852
Luca Badoer,Montebelluna,ITALY,1971,Male,RACECAR DRIVER,INDIVIDUAL SPORTS,SPORTS,836997,23382.70997,287817,27899.9
Matthew David Lewis,Horsforth,UNITED KINGDOM,1989,Male,ACTOR,FILM AND THEATRE,ARTS,836871,10762.26594,103323,32187.34615
Elmer Bernstein,New York,UNITED STATES,1922,Male,COMPOSER,MUSIC,ARTS,835884,1858.185428,464371,30958.66667
Nicole Vaidišová,Nuremberg,Germany,1989,Female,TENNIS PLAYER,INDIVIDUAL SPORTS,SPORTS,833836,6425.291253,423081,26897.93548
Morten Gamst Pedersen,Vadsø,NORWAY,1981,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,832993,4415.617225,520348,26870.74194
Vladimir Komarov,Moscow,Russia,1927,Male,ENGINEER,ENGINEERING,SCIENCE & TECHNOLOGY,830202,10982.87686,264980,19307.02326
Unai Emery,Hondarribia,SPAIN,1971,Male,COACH,TEAM SPORTS,SPORTS,830084,7522.33325,336276,30743.85185
Susumu Tonegawa,Nagoya,JAPAN,1939,Male,BIOLOGIST,NATURAL SCIENCES,SCIENCE & TECHNOLOGY,830048,12538.89142,148533,23715.65714
Alexey Pazhitnov,Moscow,Russia,1956,Male,COMPUTER SCIENTIST,COMPUTER SCIENCE,SCIENCE & TECHNOLOGY,829677,7336.276221,536387,28609.55172
Alberto Granado,Hernando,Argentina,1922,Male,COMPANION,COMPANIONS,PUBLIC FIGURE,828083,7761.068828,366133,31849.34615
Taslima Nasrin,Mymensingh,BANGLADESH,1962,Female,WRITER,LANGUAGE,HUMANITIES,827399,4991.806317,558230,26690.29032
Severo Ochoa,Luarca,SPAIN,1905,Male,PHYSICIAN,MEDICINE,SCIENCE & TECHNOLOGY,826568,4280.540982,181365,24310.82353
Agostinho Neto,Ícolo e Bengo,Angola,1922,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,826503,6421.533691,203689,19678.64286
Vojislav Šešelj,Sarajevo,BOSNIA AND HERZEGOVINA,1954,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,825872,4705.846626,325765,31764.30769
Zoran ?in?i?,Šamac,Bosnia and Herzegovina,1952,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,824894,7442.917941,319669,20622.35
Arthur Penn,Philadelphia,UNITED STATES,1922,Male,FILM DIRECTOR,FILM AND THEATRE,ARTS,824356,7788.931098,397927,29441.28571
Glenn T. Seaborg,Ishpeming,UNITED STATES,1912,Male,CHEMIST,NATURAL SCIENCES,SCIENCE & TECHNOLOGY,823541,3492.073108,488050,20086.36585
Petter Solberg,Askim,NORWAY,1974,Male,RACECAR DRIVER,INDIVIDUAL SPORTS,SPORTS,823464,3019.645541,280338,31671.69231
Ferenc Gyurcsány,Pápa,HUNGARY,1961,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,823038,4651.720344,159056,21658.89474
Patricio Aylwin,Viña del Mar,CHILE,1918,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,822812,5114.958876,163331,30474.51852
Albert Sabin,Bia?ystok,POLAND,1906,Male,PHYSICIAN,MEDICINE,SCIENCE & TECHNOLOGY,821584,3455.884549,349997,29342.28571
Andreas Köpke,Kiel,Germany,1962,Male,COACH,TEAM SPORTS,SPORTS,821197,5505.4165,197928,30414.7037
Gurbanguly Berdimuhammedow,Geok Tepe,TURKMENISTAN,1957,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,820292,8131.184455,386056,17453.02128
Mario J. Molina,Mexico City,MEXICO,1943,Male,CHEMIST,NATURAL SCIENCES,SCIENCE & TECHNOLOGY,819426,10173.12528,223564,24831.09091
Cesar Cielo Filho,Santa Bárbara d'Oeste,BRAZIL,1987,Male,SWIMMER,INDIVIDUAL SPORTS,SPORTS,818425,13966.40754,218343,29229.46429
Anthony Réveillère,Doué-la-Fontaine,FRANCE,1979,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,817975,12788.33472,270106,28206.03448
Edson Braafheid,Paramaribo,SURINAME,1983,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,817902,9859.429402,343389,27263.4
Edgar F. Codd,Isle of Portland,United Kingdom,1923,Male,COMPUTER SCIENTIST,COMPUTER SCIENCE,SCIENCE & TECHNOLOGY,817718,2117.126306,423813,25553.6875
Thomas Schaaf,Mannheim,Germany,1961,Male,COACH,TEAM SPORTS,SPORTS,817282,7956.171234,163176,31433.92308
Giampiero Boniperti,Barengo,Italy,1928,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,817247,5341.919547,231305,31432.57692
Claudio López,Río Tercero,Argentina,1974,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,815093,2576.53064,1061,30188.62963
George Seferis,Urla,Turkey,1900,Male,WRITER,LANGUAGE,HUMANITIES,815084,3738.148701,147343,14555.07143
Alasdair MacIntyre,Glasgow,UNITED KINGDOM,1929,Male,PHILOSOPHER,PHILOSOPHY,HUMANITIES,813440,2386.977652,507811,31286.15385
Aleksei Leonov,Listvyanka,Russia,1934,Male,ASTRONAUT,EXPLORERS,EXPLORATION,813199,4616.907286,355994,18481.79545
Demy de Zeeuw,Apeldoorn,NETHERLANDS,1983,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,811986,5616.96242,336565,27999.51724
Hans Asperger,Hausbrunn,AUSTRIA,1906,Male,PHYSICIAN,MEDICINE,SCIENCE & TECHNOLOGY,810410,2047.872783,361495,31169.61538
Teófilo Cubillas,Lima Region,PERU,1949,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,810083,3584.728905,204979,30003.07407
Leon Osman,Higher End,United Kingdom,1981,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,810000,9498.303071,592693,31153.84615
Paul Scofield,Birmingham,UNITED KINGDOM,1922,Male,ACTOR,FILM AND THEATRE,ARTS,809421,7709.915492,574029,25294.40625
Edward Higgins White,San Antonio,UNITED STATES,1930,Male,ASTRONAUT,EXPLORERS,EXPLORATION,809188,3699.877536,524785,31122.61538
Mustafa Abdul Jalil,Al Bayda',LIBYAN ARAB JAMAHIRIYA,1952,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,809114,20502.99848,407582,27900.48276
Gustáv Husák,Bratislava,SLOVAKIA,1913,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,808748,4450.050076,173975,23786.70588
Sean Hayes,Chicago,UNITED STATES,1970,Male,ACTOR,FILM AND THEATRE,ARTS,808460,5858.564454,172101,24498.78788
Kevin Doyle,Adamstown,Ireland,1983,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,807676,4818.898215,635516,28845.57143
Ronald David Laing,Govanhill,UNITED KINGDOM,1927,Male,PSYCHOLOGIST,SOCIAL SCIENCES,SCIENCE & TECHNOLOGY,807137,3119.061008,534880,25223.03125
Gino Bartali,Florence,ITALY,1914,Male,CYCLIST,INDIVIDUAL SPORTS,SPORTS,805509,5940.029439,137244,29833.66667
Hugo Viana,Barcelos,PORTUGAL,1983,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,805465,5160.91245,392662,28766.60714
Jürgen Melzer,Vienna,AUSTRIA,1981,Male,TENNIS PLAYER,INDIVIDUAL SPORTS,SPORTS,805430,9228.366346,326166,25981.6129
Diego Benaglio,Zürich,SWITZERLAND,1983,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,805154,7198.016341,248977,25972.70968
Zden?k Grygera,P?ílepy,CZECH REPUBLIC,1980,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,805060,4639.026699,298533,26835.33333
Hugo Pratt,Rimini,ITALY,1927,Male,COMIC ARTIST,DESIGN,ARTS,805012,2097.666761,168405,28750.42857
Benedict Anderson,Kunming,China,1936,Male,POLITICAL SCIENTIST,SOCIAL SCIENCES,SCIENCE & TECHNOLOGY,803846,2602.601508,430558,27718.82759
Hans Morgenthau,Coburg,Germany,1904,Male,POLITICAL SCIENTIST,SOCIAL SCIENCES,SCIENCE & TECHNOLOGY,803635,3082.548254,473719,28701.25
Elsa Morante,Rome,ITALY,1912,Female,WRITER,LANGUAGE,HUMANITIES,803234,4148.432053,89331,28686.92857
Queen Sonja of Norway,Oslo,NORWAY,1937,Female,COMPANION,COMPANIONS,PUBLIC FIGURE,801368,8779.207707,481902,27633.37931
David James,Welwyn Garden City,United Kingdom,1970,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,800329,5645.698357,77467,22866.54286
Bruno Kreisky,Vienna,AUSTRIA,1911,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,800190,5133.660979,133248,23535
Adolfo Pérez Esquivel,Buenos Aires,ARGENTINA,1931,Male,SOCIAL ACTIVIST,ACTIVISM,PUBLIC FIGURE,800040,7461.349375,114201,22223.33333
Shane Long,Gortnahoe,Ireland,1987,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,799202,11831.71967,682562,30738.53846
Michael Reiziger,Amstelveen,NETHERLANDS,1973,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,798929,4203.779237,258037,30728.03846
Maurice Druon,Paris,FRANCE,1918,Male,WRITER,LANGUAGE,HUMANITIES,798516,9724.579472,126637,25758.58065
Markus Wolf,Hechingen,GERMANY,1923,Male,PUBLIC WORKER,GOVERNMENT,INSTITUTIONS,797205,2950.040736,231201,29526.11111
Dzhokhar Dudayev,Yalkhoroy,Russia,1944,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,796054,9362.223551,309480,17305.52174
Renata Tebaldi,Pesaro,ITALY,1922,Female,SINGER,MUSIC,ARTS,794833,3337.403832,332215,30570.5
Isaias Afewerki,Asmara,ERITREA,1946,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,794667,5171.717586,453760,20376.07692
Patrick White,Knightsbridge,UNITED KINGDOM,1912,Male,WRITER,LANGUAGE,HUMANITIES,793334,2711.262641,422323,14166.67857
Giuseppe Favalli,Orzinuovi,ITALY,1972,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,793300,3726.446035,275930,26443.33333
Arto Paasilinna,Kittilä,FINLAND,1942,Male,WRITER,LANGUAGE,HUMANITIES,792753,2253.771117,100824,25572.67742
Maktoum bin Rashid Al Maktoum,Dubai,UNITED ARAB EMIRATES,1943,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,792751,2545.468838,433413,29361.14815
Ismail Haniya,Al-Shati,Saudi Arabia,1963,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,791525,10058.85408,287557,24735.15625
Faisal II of Iraq,Baghdad,Iraq,1935,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,791506,3086.463669,385500,27293.31034
